Date,benchmark_SP500,BB_COM,EUROSTOXX50,GER_10Y,JAP_10Y,N225,SP500,SPGSGC,US_10Y
2012-10-22,1433.82,145.127,2531.1,118.05,136.42,9010.71,1433.82,1005.07,113.984375
2012-10-23,1413.11,144.1686,2477.92,118.52,136.38,9014.25,1413.11,995.23,114.359375
2012-10-24,1408.75,143.7886,2490.58,118.63,136.48,8954.3,1408.75,990.68,114.25
2012-10-25,1412.97,143.5193,2483.43,118.46,136.44,9055.2,1412.97,997.32,113.90625
2012-10-26,1411.94,142.9996,2496.1,119.06,136.63,8933.06,1411.94,996.68,114.53125
2012-10-31,1412.16,142.7416,2503.64,119.65,136.64,8928.29,1412.16,1000.87,114.859375
2012-11-01,1427.59,143.0839,2533.87,119.55,136.53,8946.87,1427.59,998.78,114.65625
2012-11-02,1414.2,140.3656,2547.15,119.84,136.46,9051.22,1414.2,975.31,114.75
2012-11-05,1417.26,140.2293,2517.67,119.93,136.57,9007.44,1417.26,979.97,114.984375
2012-11-06,1428.39,142.4656,2535.94,119.67,136.68,8975.15,1428.39,998.49,114.5625
2012-11-07,1394.53,140.9884,2479.1,120.52,136.71,8972.89,1394.53,998.16,115.28125
2012-11-08,1377.51,141.5475,2479.13,120.85,136.87,8837.15,1377.51,1005.43,115.6875
2012-11-09,1379.85,140.7895,2479.82,120.97,136.93,8757.6,1379.85,1008.55,115.65625
2012-11-12,1380.03,140.4344,2473.52,120.92,136.95,8676.44,1380.03,1008.82,115.65625
2012-11-13,1374.53,140.9589,2493.14,121.04,136.91,8661.05,1374.53,1005.53,115.71875
2012-11-14,1355.49,141.5037,2472.84,121.03,136.84,8664.73,1355.49,1008.68,115.75
2012-11-15,1353.33,140.6419,2461.77,120.96,136.96,8829.72,1353.33,999.13,115.75
2012-11-16,1359.88,140.9461,2427.32,120.93,137.06,9024.16,1359.88,999.59,115.875
2012-11-19,1386.89,142.7049,2495.21,120.7,136.99,9153.2,1386.89,1011.12,115.625
2012-11-20,1387.81,142.6859,2509.62,120.2,136.98,9142.64,1387.81,1004.83,115.34375
2012-11-21,1391.03,143.1085,2519.68,120.11,136.93,9222.52,1391.03,1007.57,115.25
2012-11-26,1406.29,143.31,2542.52,120.12,136.97,9388.94,1406.29,1020.03,115.359375
2012-11-27,1398.94,144.0289,2543.45,120.11,136.99,9423.3,1398.94,1015.84,115.546875
2012-11-28,1409.93,143.2012,2546.84,120.6,137.15,9308.35,1409.93,1000.7,115.640625
2012-11-29,1415.95,143.5556,2581.69,120.63,137.19,9400.88,1415.95,1006.93,115.765625
2012-11-30,1416.18,142.8028,2575.25,120.67,137.21,9446.01,1416.18,997.15,115.765625
2012-12-03,1409.46,143.376,2582.36,120.36,137.22,9458.18,1409.46,1002.04,115.75
2012-12-04,1407.05,142.0965,2590.83,120.47,137.22,9432.46,1407.05,987.31,115.828125
2012-12-05,1409.28,143.2147,2592.09,120.92,137.34,9468.84,1409.28,986.14,115.984375
2012-12-06,1413.94,142.4594,2603.41,121.44,137.56,9545.16,1413.94,990.8,116.015625
2012-12-07,1418.07,141.5128,2601.37,121.59,137.42,9527.39,1418.07,992.96,115.84375
2012-12-10,1418.55,141.1744,2596.02,121.51,137.53,9533.75,1418.55,998.14,115.828125
2012-12-11,1427.84,140.6186,2624.03,121.28,137.47,9525.32,1427.84,995.34,115.609375
2012-12-12,1428.48,140.8998,2630.34,121.0,137.52,9581.46,1428.48,1000.18,115.34375
2012-12-13,1419.45,139.6311,2627.66,121.05,137.23,9742.73,1419.45,987.89,115.0
2012-12-14,1413.58,140.5362,2630.54,121.02,137.14,9737.56,1413.58,988.01,115.140625
2012-12-17,1430.36,140.4619,2628.01,120.71,137.07,9828.88,1430.36,988.71,114.703125
2012-12-18,1446.79,140.3326,2643.5,120.3,136.84,9923.01,1446.79,972.69,114.421875
2012-12-19,1435.81,139.5463,2654.69,120.24,136.74,10160.4,1435.81,970.95,114.53125
2012-12-20,1443.69,138.9069,2658.3,120.42,136.86,10039.33,1443.69,958.26,114.5625
2012-12-21,1430.15,139.2618,2651.09,120.73,136.89,9940.06,1430.15,966.52,114.765625
2012-12-27,1418.1,139.1213,2659.95,121.33,136.38,10322.98,1418.1,968.62,115.078125
2012-12-28,1402.43,139.0837,2626.85,121.42,136.52,10395.18,1402.43,964.08,115.296875
2013-01-04,1466.47,137.734,2709.35,119.21,136.21,10688.11,1466.47,960.0,114.109375
2013-01-07,1461.89,137.9636,2695.56,119.4,136.32,10599.01,1461.89,958.49,114.109375
2013-01-08,1457.15,137.9155,2691.45,119.64,136.31,10508.06,1457.15,967.99,114.28125
2013-01-09,1461.02,137.3019,2706.39,119.77,136.31,10578.57,1461.02,964.36,114.421875
2013-01-10,1472.12,138.4461,2708.27,118.92,136.34,10652.64,1472.12,977.71,114.171875
2013-01-11,1472.05,138.5452,2717.79,118.92,136.61,10801.57,1472.05,967.84,114.375
2013-01-15,1472.34,139.9216,2701.59,119.37,136.99,10879.08,1472.34,981.72,114.59375
2013-01-16,1472.63,140.019,2702.54,119.65,137.15,10600.44,1472.63,981.25,114.71875
2013-01-17,1480.94,140.8471,2718.93,119.01,137.21,10609.64,1480.94,985.68,114.265625
2013-01-18,1485.98,141.4769,2709.59,119.52,137.09,10913.3,1485.98,983.47,114.578125
2013-01-22,1492.56,141.89,2716.7,119.41,137.28,10709.93,1492.56,987.08,114.609375
2013-01-23,1494.81,141.5969,2708.28,119.72,137.2,10486.99,1494.81,983.29,114.734375
2013-01-24,1494.82,141.0598,2722.96,119.59,137.28,10620.87,1494.82,973.51,114.578125
2013-01-25,1502.96,140.6473,2744.18,118.73,137.37,10926.65,1502.96,965.77,113.90625
2013-01-28,1500.18,140.5304,2744.5,118.43,137.14,10824.31,1500.18,963.55,113.84375
2013-01-29,1507.84,140.9774,2749.27,118.25,136.92,10866.72,1507.84,968.04,113.671875
2013-01-30,1501.96,142.9639,2732.12,118.24,136.9,11113.95,1501.96,979.04,113.828125
2013-01-31,1498.11,142.3956,2702.98,118.32,137.14,11138.66,1498.11,967.63,113.78125
2013-02-01,1513.17,142.8892,2710.08,118.14,136.91,11191.34,1513.17,972.64,113.640625
2013-02-04,1495.71,142.4333,2625.17,119.09,136.55,11260.35,1495.71,976.01,114.09375
2013-02-05,1511.29,142.8593,2651.21,118.69,136.76,11046.92,1511.29,974.32,113.828125
2013-02-06,1512.12,142.4209,2617.35,118.94,136.86,11463.75,1512.12,977.41,114.109375
2013-02-07,1509.39,141.1779,2597.92,119.08,136.99,11357.07,1509.39,973.04,114.15625
2013-02-08,1517.93,141.2078,2630.3,119.29,137.06,11153.16,1517.93,970.48,114.203125
2013-02-12,1519.43,140.2585,2648.83,119.03,137.14,11369.12,1519.43,960.41,113.984375
2013-02-13,1520.33,140.4923,2656.86,118.46,137.21,11251.41,1520.33,957.79,113.609375
2013-02-14,1521.38,139.611,2635.35,118.97,136.89,11307.28,1521.38,952.2,114.046875
2013-02-15,1519.79,139.1974,2615.26,118.99,137.07,11173.83,1519.79,937.06,114.0
2013-02-19,1530.94,139.2421,2662.37,119.03,137.21,11372.34,1530.94,933.98,113.84375
2013-02-20,1511.95,138.4064,2640.35,119.04,137.18,11468.28,1511.95,918.72,114.015625
2013-02-21,1502.42,136.833,2579.76,119.64,137.26,11309.13,1502.42,919.07,114.234375
2013-02-22,1515.6,136.6902,2630.05,119.82,137.33,11385.94,1515.6,915.7,114.359375
2013-02-25,1487.85,137.1196,2651.86,120.54,137.49,11662.52,1487.85,923.73,115.03125
2013-02-26,1496.94,137.0791,2570.52,120.9,137.65,11398.81,1496.94,940.56,114.96875
2013-02-27,1515.99,136.5855,2611.89,120.86,137.79,11253.97,1515.99,929.03,114.9375
2013-02-28,1514.68,136.5666,2633.55,121.0,137.82,11559.36,1514.68,918.78,115.09375
2013-03-01,1518.2,135.7656,2616.75,121.48,137.85,11606.38,1518.2,915.41,115.3125
2013-03-04,1525.2,135.9466,2619.78,121.31,138.11,11652.29,1525.2,915.46,115.125
2013-03-05,1539.79,136.4995,2683.02,121.13,137.78,11683.45,1539.79,916.92,114.984375
2013-03-06,1541.46,135.4683,2679.89,120.98,137.86,11932.27,1541.46,916.92,114.71875
2013-03-07,1544.26,136.7743,2690.85,120.76,137.92,11968.08,1544.26,917.27,114.28125
2013-03-08,1551.18,137.2526,2728.78,120.61,138.11,12283.62,1551.18,918.55,113.953125
2013-03-11,1556.22,137.4127,2718.71,120.45,138.05,12349.05,1556.22,919.46,113.859375
2013-03-12,1552.48,137.7645,2711.85,120.87,138.21,12314.81,1552.48,927.68,114.125
2013-03-13,1554.52,137.2916,2704.73,120.92,138.18,12239.66,1554.52,926.0,114.078125
2013-03-14,1563.23,138.2338,2744.7,120.97,138.24,12381.19,1563.23,927.34,114.15625
2013-03-15,1560.7,138.3651,2725.72,121.23,138.26,12560.95,1560.7,928.45,114.5
2013-03-18,1552.1,137.5206,2705.47,121.71,138.51,12220.63,1552.1,935.38,114.75
2013-03-19,1548.34,137.3775,2671.96,122.27,138.46,12468.23,1548.34,939.28,115.078125
2013-03-21,1545.8,138.0041,2683.92,122.19,138.62,12635.69,1545.8,940.67,115.015625
2013-03-22,1556.89,138.0096,2681.67,121.98,138.77,12338.53,1556.89,936.19,114.96875
2013-03-25,1551.69,137.7931,2649.28,122.32,138.72,12546.46,1551.69,935.32,115.03125
2013-03-26,1563.77,138.5049,2641.12,122.41,138.83,12471.62,1563.77,929.96,115.15625
2013-03-27,1562.85,139.331,2612.46,123.09,138.92,12493.79,1562.85,935.72,115.546875
2013-03-28,1569.19,137.4762,2624.02,122.85,138.9,12335.96,1569.19,929.03,115.375
2013-04-02,1570.25,135.5209,2679.8,122.75,138.42,12003.43,1570.25,917.5,115.4375
2013-04-03,1553.69,133.9288,2639.01,123.03,138.5,12362.2,1553.69,904.46,115.796875
2013-04-04,1559.98,133.6427,2621.43,123.43,139.07,12634.54,1559.98,903.82,116.125
2013-04-05,1553.28,134.0849,2585.28,123.64,137.14,12833.64,1553.28,917.5,116.328125
2013-04-08,1563.07,134.4943,2589.25,123.26,137.45,13192.59,1563.07,915.52,116.109375
2013-04-09,1568.61,135.2981,2595.13,123.07,137.76,13192.35,1568.61,923.79,116.125
2013-04-10,1587.73,135.0251,2661.62,122.67,137.28,13288.13,1587.73,907.55,115.796875
2013-04-11,1593.37,135.0209,2674.33,122.74,137.82,13549.16,1593.37,911.1,115.921875
2013-04-12,1588.85,133.855,2633.47,123.29,136.87,13485.14,1588.85,874.13,116.328125
2013-04-15,1552.36,129.9374,2624.71,123.53,136.69,13275.66,1552.36,792.44,116.515625
2013-04-16,1574.57,131.1062,2609.3,123.09,137.21,13221.44,1574.57,807.76,116.234375
2013-04-17,1552.01,130.3211,2553.49,123.53,137.21,13382.89,1552.01,805.02,116.390625
2013-04-18,1541.61,131.606,2555.5,123.58,137.56,13220.07,1541.61,810.72,116.421875
2013-04-19,1555.25,131.5112,2575.16,123.49,137.68,13316.48,1555.25,812.53,116.28125
2013-04-22,1562.5,130.9605,2583.62,123.57,137.45,13568.37,1562.5,827.43,116.40625
2013-04-23,1578.78,130.0887,2662.88,123.39,137.76,13529.65,1578.78,820.21,116.328125
2013-04-24,1578.79,130.6107,2702.05,123.6,137.71,13843.46,1578.79,828.89,116.34375
2013-04-25,1585.16,132.6178,2704.41,123.62,137.82,13926.08,1585.16,851.19,116.390625
2013-04-26,1582.24,131.9185,2683.43,123.81,137.74,13884.13,1582.24,846.3,116.6875
2013-04-30,1597.57,133.6316,2712.0,123.8,137.63,13860.86,1597.57,857.07,116.625
2013-05-02,1597.59,131.5975,2718.9,124.22,138.19,13694.04,1597.59,854.45,116.875
2013-05-07,1625.96,132.0273,2769.08,123.01,137.82,14180.24,1625.96,843.69,116.0
2013-05-08,1632.69,132.9375,2784.62,123.21,137.81,14285.69,1632.69,858.37,116.09375
2013-05-09,1626.67,133.384,2773.16,123.23,137.81,14191.48,1626.67,855.52,116.09375
2013-05-10,1633.7,131.9441,2785.24,122.27,136.84,14607.54,1633.7,837.01,115.515625
2013-05-13,1633.77,132.1976,2777.39,122.39,136.13,14782.21,1633.77,835.82,115.375
2013-05-14,1650.34,131.9191,2795.63,121.98,135.33,14758.42,1650.34,830.11,115.046875
2013-05-15,1658.78,131.2985,2809.58,122.38,135.12,15096.03,1658.78,813.64,115.34375
2013-05-16,1650.47,130.9044,2806.7,122.71,135.48,15037.24,1650.47,808.22,115.6875
2013-05-17,1667.47,131.7001,2817.99,122.66,135.88,15138.12,1667.47,795.3,115.296875
2013-05-20,1666.29,132.4972,2824.5,122.42,135.34,15360.81,1666.29,806.59,115.25
2013-05-21,1669.16,132.3876,2821.65,122.24,135.12,15381.02,1669.16,802.75,115.4375
2013-05-22,1655.35,132.3145,2835.01,121.95,135.13,15627.26,1655.35,796.69,114.671875
2013-05-23,1650.51,132.5625,2776.78,122.13,135.71,14483.98,1650.51,810.9,114.828125
2013-05-24,1649.6,131.9755,2764.29,122.1,135.51,14612.45,1649.6,807.81,114.828125
2013-05-28,1660.06,132.4238,2835.87,121.35,135.07,14311.98,1660.06,803.27,113.8125
2013-05-29,1648.36,131.8463,2786.54,121.34,134.82,14326.46,1648.36,810.32,114.15625
2013-05-30,1654.41,131.3124,2799.2,121.51,135.37,13589.03,1654.41,822.08,114.171875
2013-05-31,1630.74,130.6295,2769.64,121.48,135.53,13774.54,1630.74,811.02,114.046875
2013-06-03,1640.42,131.8161,2747.74,121.24,136.23,13261.82,1640.42,822.02,114.09375
2013-06-04,1631.38,132.1328,2755.7,121.24,135.7,13533.76,1631.38,813.46,113.890625
2013-06-05,1608.9,132.1761,2709.33,121.62,135.96,13014.87,1608.9,814.22,114.1875
2013-06-06,1622.56,131.7512,2676.21,121.54,136.19,12904.02,1622.56,824.29,114.34375
2013-06-07,1643.38,131.2979,2724.08,121.11,136.28,12877.53,1643.38,805.19,113.640625
2013-06-10,1642.81,130.5902,2719.4,120.67,136.41,13514.2,1642.81,806.94,113.453125
2013-06-11,1626.13,129.9455,2683.2,120.8,136.06,13317.62,1626.13,801.7,113.5625
2013-06-12,1612.52,130.1121,2666.52,120.61,135.83,13289.32,1612.52,810.43,113.34375
2013-06-13,1636.36,130.0811,2661.71,121.24,135.84,12445.38,1636.36,802.17,113.9375
2013-06-14,1626.73,130.3727,2667.32,121.52,136.28,12686.52,1626.73,807.87,114.1875
2013-06-17,1639.04,130.7633,2702.69,121.45,136.19,13033.12,1639.04,805.25,113.84375
2013-06-18,1651.81,130.8973,2700.93,121.2,136.42,13007.28,1651.81,795.82,113.828125
2013-06-19,1628.93,131.9738,2683.98,120.4,136.46,13245.22,1628.93,799.95,112.359375
2013-06-20,1588.19,128.0609,2586.45,120.2,136.07,13014.58,1588.19,748.84,112.0
2013-06-21,1592.43,127.2764,2549.48,119.34,135.61,13230.13,1592.43,752.21,111.15625
2013-06-24,1573.09,126.418,2511.83,118.77,135.66,13062.78,1573.09,743.54,111.03125
2013-06-25,1588.03,126.4074,2543.37,118.67,135.74,12969.34,1588.03,742.37,110.640625
2013-06-26,1603.26,125.739,2602.81,119.23,135.75,12834.01,1603.26,716.0,111.203125
2013-06-27,1613.2,125.3286,2619.86,119.76,136.17,13213.55,1613.2,705.4,111.65625
2013-06-28,1606.28,124.4663,2602.59,119.56,136.18,13677.32,1606.28,712.45,111.453125
2013-07-01,1614.96,125.3931,2622.62,119.7,135.81,13852.5,1614.96,731.08,111.59375
2013-07-02,1614.08,125.9754,2603.2,120.16,135.79,14098.74,1614.08,723.92,111.578125
2013-07-03,1615.41,126.8033,2570.76,120.1,135.85,14055.56,1615.41,728.87,111.265625
2013-07-05,1631.89,125.5383,2596.01,119.66,136.04,14309.97,1631.89,706.04,109.71875
2013-07-08,1640.46,126.9254,2650.85,120.04,135.72,14109.34,1640.46,719.24,110.4375
2013-07-09,1652.32,127.2737,2664.14,120.63,135.88,14472.9,1652.32,725.91,110.578125
2013-07-10,1652.62,128.3029,2659.71,120.45,136.12,14416.6,1652.62,727.01,110.796875
2013-07-11,1675.02,128.6083,2681.32,120.91,136.58,14472.58,1675.02,746.15,111.3125
2013-07-12,1680.19,128.4478,2674.87,121.53,136.62,14506.25,1680.19,744.99,111.234375
2013-07-16,1676.26,129.0588,2665.61,121.53,136.57,14599.12,1676.26,752.21,111.5625
2013-07-17,1680.91,128.4184,2681.88,121.68,136.68,14615.04,1680.91,744.53,111.96875
2013-07-18,1689.37,129.4876,2717.99,121.8,136.83,14808.5,1689.37,748.43,111.734375
2013-07-19,1692.09,129.6615,2716.17,121.89,136.89,14589.91,1692.09,753.38,112.0
2013-07-22,1695.53,129.8644,2725.4,121.96,137.08,14658.04,1695.53,778.59,112.078125
2013-07-23,1692.39,129.6824,2722.9,121.62,137.14,14778.51,1692.39,777.36,111.96875
2013-07-24,1685.94,128.4953,2752.25,120.55,137.22,14731.28,1685.94,768.57,111.390625
2013-07-25,1690.25,127.7838,2740.29,120.59,136.97,14562.93,1690.25,774.05,111.59375
2013-07-26,1691.65,126.6167,2741.96,120.51,137.07,14129.98,1691.65,769.62,111.609375
2013-07-29,1685.33,126.1692,2741.73,120.45,137.07,13661.13,1685.33,774.1,111.40625
2013-07-30,1685.96,125.2678,2759.21,120.43,137.06,13869.82,1685.96,771.31,111.359375
2013-07-31,1685.73,126.1571,2768.15,120.74,137.06,13668.32,1685.73,764.44,111.5
2013-08-01,1706.87,126.2615,2808.64,120.33,137.05,14005.77,1706.87,763.39,110.578125
2013-08-02,1709.67,125.6846,2811.0,120.75,136.81,14466.16,1709.67,762.98,111.578125
2013-08-05,1707.14,125.0184,2809.08,120.28,137.16,14258.04,1707.14,758.27,111.375
2013-08-06,1697.37,124.2756,2790.78,120.13,137.1,14401.06,1697.37,746.68,111.328125
2013-08-07,1690.91,123.7342,2794.44,120.4,137.44,13824.94,1690.91,748.31,111.625
2013-08-08,1697.48,125.024,2816.88,120.18,137.43,13605.56,1697.48,762.63,111.734375
2013-08-09,1691.42,125.5741,2825.62,120.47,137.44,13615.19,1691.42,763.97,111.765625
2013-08-12,1689.47,127.2361,2827.15,120.12,137.46,13519.43,1689.47,776.78,111.484375
2013-08-13,1694.16,127.0566,2841.61,119.06,137.56,13867.0,1694.16,768.81,110.71875
2013-08-14,1685.39,127.998,2852.08,119.09,137.37,14050.16,1685.39,776.32,110.8125
2013-08-15,1661.32,129.5324,2835.86,118.55,137.45,13752.94,1661.32,792.33,110.5
2013-08-16,1655.83,129.6059,2854.27,118.33,137.27,13650.11,1655.83,798.21,110.15625
2013-08-19,1646.06,130.2028,2823.35,118.33,137.17,13758.13,1646.06,795.12,109.828125
2013-08-20,1652.35,129.4884,2787.98,118.93,137.41,13396.38,1652.35,799.14,110.3125
2013-08-21,1642.8,129.0703,2774.58,118.33,137.54,13424.33,1642.8,797.68,109.640625
2013-08-22,1656.96,128.9987,2812.32,118.18,137.36,13365.17,1656.96,798.09,109.59375
2013-08-23,1663.5,130.1809,2826.05,118.03,137.15,13660.55,1663.5,812.65,110.109375
2013-08-26,1656.78,131.4466,2821.45,118.38,137.18,13636.28,1656.78,811.07,110.34375
2013-08-27,1630.48,132.2671,2749.27,119.16,137.41,13542.37,1630.48,826.85,110.875
2013-08-28,1634.96,132.3689,2742.61,118.62,137.7,13338.46,1634.96,826.04,110.5
2013-08-29,1638.17,131.6248,2758.31,118.94,137.81,13459.71,1638.17,822.6,110.484375
2013-08-30,1632.97,130.4445,2721.37,118.71,137.76,13388.86,1632.97,812.82,110.234375
2013-09-03,1639.77,131.6531,2753.35,118.24,137.43,13978.44,1639.77,822.08,109.796875
2013-09-04,1653.08,130.2919,2758.29,117.97,137.39,14053.87,1653.08,809.27,109.4375
2013-09-05,1655.08,129.7738,2774.2,117.02,137.4,14064.82,1655.08,799.37,108.71875
2013-09-06,1655.17,130.7701,2803.42,117.95,137.35,13860.81,1655.17,807.23,109.359375
2013-09-09,1671.71,130.3404,2798.31,117.9,137.78,14205.23,1671.71,807.35,109.546875
2013-09-10,1683.99,129.2947,2851.4,117.2,138.01,14423.36,1683.99,794.13,109.25
2013-09-11,1689.13,129.4282,2863.44,117.78,138.04,14425.07,1689.13,794.02,109.71875
2013-09-12,1683.42,129.9055,2862.07,118.0,138.07,14387.27,1683.42,774.69,109.703125
2013-09-13,1687.99,129.3204,2867.11,118.3,138.06,14404.67,1687.99,761.88,109.921875
2013-09-17,1704.76,128.0217,2890.95,118.4,138.12,14311.67,1704.76,762.34,110.375
2013-09-18,1725.52,128.9249,2908.92,119.25,138.18,14505.36,1725.52,761.3,111.78125
2013-09-19,1722.34,130.0015,2936.2,118.77,138.49,14766.18,1722.34,797.22,111.28125
2013-09-20,1709.91,128.294,2927.19,118.79,138.32,14742.42,1709.91,775.79,111.390625
2013-09-24,1697.42,126.8541,2922.93,119.83,138.56,14732.61,1697.42,766.36,111.921875
2013-09-25,1692.77,127.4462,2927.35,120.03,138.6,14620.53,1692.77,777.95,112.1875
2013-09-26,1698.67,127.8105,2922.99,119.91,138.48,14799.12,1698.67,770.9,112.0625
2013-09-27,1691.75,128.0086,2919.34,120.38,138.59,14760.07,1691.75,779.69,112.296875
2013-09-30,1681.55,127.1103,2893.15,120.57,138.57,14455.8,1681.55,772.59,112.421875
2013-10-01,1695.0,126.2813,2933.02,120.2,138.68,14484.72,1695.0,748.78,112.078125
2013-10-02,1693.87,127.225,2918.31,120.19,138.8,14170.49,1693.87,768.92,112.421875
2013-10-03,1678.66,126.9106,2902.12,120.25,138.93,14157.25,1678.66,767.12,112.59375
2013-10-04,1690.5,127.2601,2928.31,119.97,138.81,14024.31,1690.5,762.63,112.1875
2013-10-07,1676.12,128.1058,2923.04,120.27,138.87,13853.32,1676.12,771.48,112.34375
2013-10-08,1655.45,128.5172,2903.35,120.32,138.83,13894.61,1655.45,771.19,112.25
2013-10-09,1656.4,127.4037,2904.73,120.21,138.82,14037.84,1656.4,761.06,112.15625
2013-10-10,1692.56,128.1717,2969.41,119.8,138.83,14194.71,1692.56,755.07,112.0625
2013-10-11,1703.2,127.7841,2974.28,119.75,138.82,14404.74,1703.2,738.36,112.09375
2013-10-15,1698.06,127.7575,3004.56,119.39,138.7,14441.54,1698.06,741.27,111.84375
2013-10-16,1721.54,128.255,3015.4,119.5,138.9,14467.14,1721.54,746.57,112.296875
2013-10-17,1733.15,128.1914,3010.39,119.79,139.02,14586.51,1733.15,770.26,112.828125
2013-10-18,1744.5,128.6925,3033.31,120.14,139.19,14561.54,1744.5,765.37,112.859375
2013-10-21,1744.66,128.1176,3028.65,119.96,139.15,14693.57,1744.66,766.07,112.71875
2013-10-22,1754.67,128.114,3045.77,120.54,139.22,14713.25,1754.67,781.67,113.34375
2013-10-23,1746.38,127.1134,3017.16,120.73,139.33,14426.05,1746.38,776.67,113.390625
2013-10-24,1752.07,127.192,3038.96,120.7,139.29,14486.41,1752.07,786.16,113.265625
2013-10-25,1759.77,127.5148,3034.5,121.03,139.26,14088.19,1759.77,787.44,113.40625
2013-10-28,1762.11,126.9081,3022.04,120.98,139.26,14396.04,1762.11,787.26,113.359375
2013-10-29,1771.95,126.4931,3050.64,121.3,139.34,14325.98,1771.95,783.36,113.53125
2013-10-30,1763.31,126.6351,3040.69,121.31,139.54,14502.35,1763.31,785.57,113.28125
2013-10-31,1756.54,125.2281,3067.95,121.8,139.49,14327.94,1756.54,770.67,113.109375
2013-11-01,1761.64,123.8667,3052.14,121.57,139.49,14201.57,1761.64,764.56,112.703125
2013-11-05,1762.97,122.7904,3035.92,121.2,139.39,14225.37,1762.97,761.59,112.484375
2013-11-06,1770.49,122.9962,3056.4,121.04,139.28,14337.31,1770.49,767.23,112.84375
2013-11-07,1747.15,122.6904,3042.98,121.68,139.51,14228.44,1747.15,761.94,113.09375
2013-11-08,1770.61,123.2578,3034.91,120.93,139.51,14086.8,1770.61,748.16,112.125
2013-11-11,1771.89,123.5324,3052.83,120.89,139.47,14269.84,1771.89,746.25,112.046875
2013-11-12,1767.69,123.1134,3034.68,120.58,139.37,14588.68,1767.69,740.62,111.890625
2013-11-13,1782.0,122.8297,3021.17,121.21,139.32,14567.16,1782.0,739.11,112.609375
2013-11-14,1790.62,123.2266,3053.69,121.53,139.44,14876.41,1790.62,749.48,112.84375
2013-11-15,1798.18,123.2125,3054.53,121.54,139.09,15165.92,1798.18,750.06,112.734375
2013-11-18,1791.53,122.4156,3081.3,121.74,139.2,15164.3,1791.53,741.27,113.0
2013-11-19,1787.87,122.0029,3049.17,121.21,139.38,15126.56,1787.87,741.97,112.71875
2013-11-20,1781.37,122.4267,3047.32,120.77,139.33,15076.08,1781.37,732.94,112.296875
2013-11-21,1795.85,123.2898,3044.34,120.83,139.2,15365.6,1795.85,724.44,112.375
2013-11-22,1804.76,123.8111,3055.98,120.96,139.2,15381.72,1804.76,724.62,112.59375
2013-11-25,1802.48,123.894,3072.75,121.24,139.14,15619.13,1802.48,722.87,112.703125
2013-11-26,1802.75,123.8313,3062.62,121.48,139.37,15515.24,1802.75,722.81,112.875
2013-11-27,1807.23,123.5528,3082.65,121.44,139.5,15449.63,1807.23,720.72,112.640625
2013-11-29,1805.81,124.2192,3086.64,121.48,139.52,15661.87,1805.81,727.99,112.46875
